,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
STM US Equity,2022-05-15,SELL,意法半导体有限公司,-12648,0,0,39.53,1.0,500000,0,0,Quant,Pattern 87,us_etf
VOD US Equity,2022-05-15,BUY,沃达丰,34176,0,0,14.63,1.0,500000,0,0,Quant,Pattern 87,us_etf
WPP US Equity,2022-05-15,SELL,WPP集团,-8254,0,0,60.57,1.0,500000,0,0,Quant,Pattern 87,us_etf
600104 CH Equity,2022-05-15,SELL,上汽集团,-409632,0,0,16.6,6.7999,1000000,0,0,Quant,Pattern 87,CN
1988 HK Equity,2022-05-15,BUY,民生银行,2735156,0,0,2.87,7.8499,1000000,0,0,Quant,Pattern 87,HK
2688 HK Equity,2022-05-15,SELL,新奥能源,-72886,0,0,107.7,7.8499,1000000,0,0,Quant,Pattern 87,HK
3328 HK Equity,2022-05-15,SELL,交通银行,-1533183,0,0,5.12,7.8499,1000000,0,0,Quant,Pattern 87,HK
1227 TT Equity,2022-05-15,SELL,佳格,-1250954,0,0,47.65,29.804,1000000,0,0,Quant,Pattern 87,TW
1326 TT Equity,2022-05-15,SELL,台化,-386062,0,0,77.2,29.804,1000000,0,0,Quant,Pattern 87,TW
1590 TT Equity,2022-05-15,BUY,亚德客-KY,35693,0,0,835.0,29.804,1000000,0,0,Quant,Pattern 87,TW
2357 TT Equity,2022-05-15,BUY,华硕,89636,0,0,332.5,29.804,1000000,0,0,Quant,Pattern 87,TW
2542 TT Equity,2022-05-15,BUY,兴富发,666756,0,0,44.7,29.804,1000000,0,0,Quant,Pattern 87,TW
2618 TT Equity,2022-05-15,BUY,长荣航,937232,0,0,31.8,29.804,1000000,0,0,Quant,Pattern 87,TW
CIP AU Equity,2022-05-15,SELL,Centuria工业房地产投资信托,-837906,0,0,3.44,1.4412,1000000,0,0,Quant,Pattern 87,AU
IGO AU Equity,2022-05-15,BUY,IGO有限公司,136736,0,0,10.54,1.4412,1000000,0,0,Quant,Pattern 87,AU
JBH AU Equity,2022-05-15,SELL,JB Hi-Fi 有限公司,-29697,0,0,48.53,1.4412,1000000,0,0,Quant,Pattern 87,AU
MIN AU Equity,2022-05-15,SELL,Mineral资源有限公司,-26654,0,0,54.07,1.4412,1000000,0,0,Quant,Pattern 87,AU
OBL AU Equity,2022-05-15,BUY,Omni Bridgeway有限公司,426390,0,0,3.38,1.4412,1000000,0,0,Quant,Pattern 87,AU
QAN AU Equity,2022-05-15,BUY,澳大利亚航空有限公司,272438,0,0,5.29,1.4412,1000000,0,0,Quant,Pattern 87,AU
RHC AU Equity,2022-05-15,BUY,拉姆塞医疗保健集团,18678,0,0,77.16,1.4412,1000000,0,0,Quant,Pattern 87,AU
SFR AU Equity,2022-05-15,BUY,Sandfire资源有限公司,292332,0,0,4.93,1.4412,1000000,0,0,Quant,Pattern 87,AU
SHL AU Equity,2022-05-15,SELL,Sonic 医疗保健有限公司,-39977,0,0,36.05,1.4412,1000000,0,0,Quant,Pattern 87,AU
SLR AU Equity,2022-05-15,BUY,Silver Lake资源有限公司,973783,0,0,1.48,1.4412,1000000,0,0,Quant,Pattern 87,AU
600460 CH Equity,2022-05-15,BUY,士兰微,76575,0,0,44.4,6.7999,500000,0,0,Quant,Pattern 87,CN-500
600478 CH Equity,2022-05-15,BUY,科力远,631960,0,0,5.38,6.7999,500000,0,0,Quant,Pattern 87,CN-500
600567 CH Equity,2022-05-15,SELL,山鹰国际,-1205656,0,0,2.82,6.7999,500000,0,0,Quant,Pattern 87,CN-500
600707 CH Equity,2022-05-15,BUY,彩虹股份,790686,0,0,4.3,6.7999,500000,0,0,Quant,Pattern 87,CN-500
600845 CH Equity,2022-05-15,BUY,宝信软件,67379,0,0,50.46,6.7999,500000,0,0,Quant,Pattern 87,CN-500
600970 CH Equity,2022-05-15,BUY,中材国际,412115,0,0,8.25,6.7999,500000,0,0,Quant,Pattern 87,CN-500
601127 CH Equity,2022-05-15,SELL,小康股份,-78629,0,0,43.24,6.7999,500000,0,0,Quant,Pattern 87,CN-500
601615 CH Equity,2022-05-15,BUY,明阳智能,146486,0,0,23.21,6.7999,500000,0,0,Quant,Pattern 87,CN-500
603198 CH Equity,2022-05-15,BUY,迎驾贡酒,58378,0,0,58.24,6.7999,500000,0,0,Quant,Pattern 87,CN-500
603225 CH Equity,2022-05-15,SELL,新凤鸣,-353058,0,0,9.63,6.7999,500000,0,0,Quant,Pattern 87,CN-500
138080 KS Equity,2022-05-15,BUY,OptoElectronics Solutions Co,42662,0,0,30100.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
183300 KS Equity,2022-05-15,SELL,KoMiCo Ltd,-20779,0,0,61800.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
204270 KS Equity,2022-05-15,BUY,JNTC Co Ltd,215461,0,0,5960.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
206650 KS Equity,2022-05-15,SELL,Eubiologics Co Ltd,-75538,0,0,17000.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
214450 KS Equity,2022-05-15,BUY,PharmaResearch株式会社,15641,0,0,82100.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
215200 KS Equity,2022-05-15,BUY,MegaStudyEdu Co Ltd,14189,0,0,90500.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
230360 KS Equity,2022-05-15,SELL,Echo Marketing Inc,-80009,0,0,16050.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
265520 KS Equity,2022-05-15,BUY,Advanced Process Systems Cor,57456,0,0,22350.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
272290 KS Equity,2022-05-15,SELL,Innox Advanced Materials Co,-27765,0,0,46250.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
290510 KS Equity,2022-05-15,SELL,Koreacenter Co Ltd,-200648,0,0,6400.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
9921 TT Equity,2022-05-15,BUY,巨大机械,127640,0,0,233.5,29.804,1000000,0,0,Quant,Pattern 87,TW
CIPLA IS Equity,2022-05-15,SELL,Cipla有限公司/印度,-82864,0,0,934.6,77.445,1000000,0,0,Quant,Pattern 87,IN
GAIL IS Equity,2022-05-15,SELL,GAIL印度有限公司,-523985,0,0,147.8,77.445,1000000,0,0,Quant,Pattern 87,IN
HUVR IS Equity,2022-05-15,BUY,Hindustan Unilever有限公司,35296,0,0,2194.1,77.445,1000000,0,0,Quant,Pattern 87,IN
INFO IS Equity,2022-05-15,SELL,Infosys科技有限公司,-51478,0,0,1504.4,77.445,1000000,0,0,Quant,Pattern 87,IN
TTAN IS Equity,2022-05-15,SELL,泰坦公司,-37024,0,0,2091.7,77.445,1000000,0,0,Quant,Pattern 87,IN
WPRO IS Equity,2022-05-15,SELL,Wipro有限公司,-165251,0,0,468.65,77.445,1000000,0,0,Quant,Pattern 87,IN
1802 JT Equity,2022-05-15,SELL,大林组,-276998,0,0,933.0,129.22,1000000,0,0,Quant,Pattern 87,JT
2802 JT Equity,2022-05-15,SELL,味之素,-40469,0,0,3193.0,129.22,1000000,0,0,Quant,Pattern 87,JT
3103 JT Equity,2022-05-15,BUY,尤尼吉可株式会社,476826,0,0,271.0,129.22,1000000,0,0,Quant,Pattern 87,JT
3690 HK Equity,2022-05-15,SELL,美团－Ｗ,-46837,0,0,167.6,7.8499,1000000,0,0,Quant,Pattern 87,HIS
101 HK Equity,2022-05-15,BUY,恒隆地产,548944,0,0,14.3,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
1071 HK Equity,2022-05-15,BUY,华电国际,2907370,0,0,2.7,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
1186 HK Equity,2022-05-15,BUY,中国铁建,1536183,0,0,5.11,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
12 HK Equity,2022-05-15,SELL,恒基地产,-248022,0,0,31.65,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
1635 HK Equity,2022-05-15,BUY,大众公用,5164407,0,0,1.52,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
1638 HK Equity,2022-05-15,BUY,佳兆业集团,9345119,0,0,0.84,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
175 HK Equity,2022-05-15,BUY,吉利汽车,615195,0,0,12.76,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
1972 HK Equity,2022-05-15,BUY,太古地产,422491,0,0,18.58,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
1997 HK Equity,2022-05-15,BUY,九龙仓置业,206576,0,0,38.0,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
000089 CH Equity,2022-05-15,BUY,深圳机场,533744,0,0,6.37,6.7999,500000,0,0,Quant,Pattern 87,CN-500
000807 CH Equity,2022-05-15,BUY,云铝股份,330413,0,0,10.29,6.7999,500000,0,0,Quant,Pattern 87,CN-500
000930 CH Equity,2022-05-15,SELL,中粮科技,-401885,0,0,8.46,6.7999,500000,0,0,Quant,Pattern 87,CN-500
002038 CH Equity,2022-05-15,BUY,双鹭药业,309931,0,0,10.97,6.7999,500000,0,0,Quant,Pattern 87,CN-500
002078 CH Equity,2022-05-15,SELL,太阳纸业,-263971,0,0,12.88,6.7999,500000,0,0,Quant,Pattern 87,CN-500
002249 CH Equity,2022-05-15,BUY,大洋电机,640291,0,0,5.31,6.7999,500000,0,0,Quant,Pattern 87,CN-500
002375 CH Equity,2022-05-15,BUY,亚厦股份,648845,0,0,5.24,6.7999,500000,0,0,Quant,Pattern 87,CN-500
002465 CH Equity,2022-05-15,SELL,海格通信,-373210,0,0,9.11,6.7999,500000,0,0,Quant,Pattern 87,CN-500
002946 CH Equity,2022-05-15,SELL,新乳业,-309086,0,0,11.0,6.7999,500000,0,0,Quant,Pattern 87,CN-500
300027 CH Equity,2022-05-15,SELL,华谊兄弟,-1382093,0,0,2.46,6.7999,500000,0,0,Quant,Pattern 87,CN-500
MKTX US Equity,2022-05-15,SELL,MarketAxess控股公司,-1898,0,0,263.38,1.0,500000,0,0,Quant,Pattern 87,SPX
NFLX US Equity,2022-05-15,SELL,奈飞公司,-2664,0,0,187.64,1.0,500000,0,0,Quant,Pattern 87,SPX
NWL US Equity,2022-05-15,SELL,纽威尔品牌公司,-22036,0,0,22.69,1.0,500000,0,0,Quant,Pattern 87,SPX
OKE US Equity,2022-05-15,BUY,Oneok 股份有限公司,7733,0,0,64.65,1.0,500000,0,0,Quant,Pattern 87,SPX
PWR US Equity,2022-05-15,SELL,Quanta 服务股份有限公司,-4441,0,0,112.57,1.0,500000,0,0,Quant,Pattern 87,SPX
RMD US Equity,2022-05-15,SELL,瑞思迈股份有限公司,-2539,0,0,196.86,1.0,500000,0,0,Quant,Pattern 87,SPX
SHW US Equity,2022-05-15,BUY,宣伟,1829,0,0,273.33,1.0,500000,0,0,Quant,Pattern 87,SPX
5 HK Equity,2022-05-15,BUY,汇丰控股,164395,0,0,47.75,7.8499,1000000,0,0,Quant,Pattern 87,HIS
66 HK Equity,2022-05-15,BUY,港铁公司,183408,0,0,42.8,7.8499,1000000,0,0,Quant,Pattern 87,HIS
1093 HK Equity,2022-05-15,BUY,石药集团,1008984,0,0,7.78,7.8499,1000000,0,0,Quant,Pattern 87,HIS
7518 JT Equity,2022-05-15,SELL,NET One Systems有限公司,-21953,0,0,2943.0,129.22,500000,0,0,Quant,Pattern 87,topix
7611 JT Equity,2022-05-15,SELL,日高屋公司,-33252,0,0,1943.0,129.22,500000,0,0,Quant,Pattern 87,topix
8041 JT Equity,2022-05-15,BUY,OUG Holdings Inc,24271,0,0,2662.0,129.22,500000,0,0,Quant,Pattern 87,topix
8337 JT Equity,2022-05-15,BUY,千叶兴业银行,242894,0,0,266.0,129.22,500000,0,0,Quant,Pattern 87,topix
8541 JT Equity,2022-05-15,SELL,爱媛银行,-73088,0,0,884.0,129.22,500000,0,0,Quant,Pattern 87,topix
8918 JT Equity,2022-05-15,SELL,LAND有限公司,-5873636,0,0,11.0,129.22,500000,0,0,Quant,Pattern 87,topix
9262 JT Equity,2022-05-15,SELL,Silver Life Co Ltd,-45822,0,0,1410.0,129.22,500000,0,0,Quant,Pattern 87,topix
BNS US Equity,2022-05-15,SELL,加拿大丰业银行,-7968,0,0,62.75,1.0,500000,0,0,Quant,Pattern 87,us_etf
FMS US Equity,2022-05-15,BUY,费森尤斯医药用品AG & Co KGaA,17117,0,0,29.21,1.0,500000,0,0,Quant,Pattern 87,us_etf
GGB US Equity,2022-05-15,SELL,Gerdau股份公司,-91407,0,0,5.47,1.0,500000,0,0,Quant,Pattern 87,us_etf
300180 CH Equity,2022-05-15,SELL,华峰超纤,-906653,0,0,3.75,6.7999,500000,0,0,Quant,Pattern 87,CN-500
300253 CH Equity,2022-05-15,BUY,卫宁健康,399994,0,0,8.5,6.7999,500000,0,0,Quant,Pattern 87,CN-500
300257 CH Equity,2022-05-15,SELL,开山股份,-247990,0,0,13.71,6.7999,500000,0,0,Quant,Pattern 87,CN-500
300285 CH Equity,2022-05-15,SELL,国瓷材料,-100441,0,0,33.85,6.7999,500000,0,0,Quant,Pattern 87,CN-500
600125 CH Equity,2022-05-15,SELL,铁龙物流,-702469,0,0,4.84,6.7999,500000,0,0,Quant,Pattern 87,CN-500
600266 CH Equity,2022-05-15,SELL,城建发展,-821243,0,0,4.14,6.7999,500000,0,0,Quant,Pattern 87,CN-500
600277 CH Equity,2022-05-15,BUY,亿利洁能,714275,0,0,4.76,6.7999,500000,0,0,Quant,Pattern 87,CN-500
600315 CH Equity,2022-05-15,SELL,上海家化,-105851,0,0,32.12,6.7999,500000,0,0,Quant,Pattern 87,CN-500
600335 CH Equity,2022-05-15,SELL,国机汽车,-499992,0,0,6.8,6.7999,500000,0,0,Quant,Pattern 87,CN-500
600415 CH Equity,2022-05-15,BUY,小商品城,642712,0,0,5.29,6.7999,500000,0,0,Quant,Pattern 87,CN-500
006730 KS Equity,2022-05-15,BUY,Seobu T&D,130370,0,0,9850.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
042000 KS Equity,2022-05-15,BUY,Cafe24 Corp,79268,0,0,16200.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
045390 KS Equity,2022-05-15,BUY,Daea TI Co Ltd,612959,0,0,4190.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
053800 KS Equity,2022-05-15,SELL,安博士股份有限公司,-11215,0,0,114500.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
060150 KS Equity,2022-05-15,SELL,Insun ENT Co Ltd,-125897,0,0,10200.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
066970 KS Equity,2022-05-15,SELL,L&F有限公司,-11445,0,0,224400.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
089980 KS Equity,2022-05-15,BUY,Sang-A Frontec Co Ltd,69040,0,0,37200.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
092190 KS Equity,2022-05-15,BUY,Seoul Viosys Co Ltd,161325,0,0,7960.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
104480 KS Equity,2022-05-15,SELL,TK Chemical Corp,-263415,0,0,4875.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
131290 KS Equity,2022-05-15,SELL,TSE Co Ltd,-15305,0,0,83900.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
3861 JT Equity,2022-05-15,BUY,王子控股株式会社,237974,0,0,543.0,129.22,1000000,0,0,Quant,Pattern 87,JT
4021 JT Equity,2022-05-15,SELL,日产化学,-18200,0,0,7100.0,129.22,1000000,0,0,Quant,Pattern 87,JT
4543 JT Equity,2022-05-15,BUY,泰尔茂株式会社,32689,0,0,3953.0,129.22,1000000,0,0,Quant,Pattern 87,JT
5232 JT Equity,2022-05-15,SELL,住友大阪水泥,-38515,0,0,3355.0,129.22,1000000,0,0,Quant,Pattern 87,JT
5406 JT Equity,2022-05-15,SELL,神户制钢,-193443,0,0,668.0,129.22,1000000,0,0,Quant,Pattern 87,JT
5631 JT Equity,2022-05-15,SELL,日本制钢,-41218,0,0,3135.0,129.22,1000000,0,0,Quant,Pattern 87,JT
6098 JT Equity,2022-05-15,BUY,Recruit Holdings株式会社,28362,0,0,4556.0,129.22,1000000,0,0,Quant,Pattern 87,JT
6645 JT Equity,2022-05-15,SELL,欧姆龙株式会社,-18141,0,0,7123.0,129.22,1000000,0,0,Quant,Pattern 87,JT
6770 JT Equity,2022-05-15,SELL,阿尔卑斯阿尔派株式会社,-97671,0,0,1323.0,129.22,1000000,0,0,Quant,Pattern 87,JT
7186 JT Equity,2022-05-15,SELL,Concordia金融集团有限公司,-286518,0,0,451.0,129.22,1000000,0,0,Quant,Pattern 87,JT
601688 CH Equity,2022-05-15,SELL,华泰证券,-256987,0,0,13.23,6.7999,500000,0,0,Quant,Pattern 87,CN-300
603156 CH Equity,2022-05-15,BUY,养元饮品,148145,0,0,22.95,6.7999,500000,0,0,Quant,Pattern 87,CN-300
000810 KS Equity,2022-05-15,SELL,三星火灾海上保险公司,-6325,0,0,203000.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
000990 KS Equity,2022-05-15,SELL,DB HiTek股份有限公司,-18503,0,0,69400.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
001800 KS Equity,2022-05-15,SELL,好丽友控股公司,-90752,0,0,14150.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
003490 KS Equity,2022-05-15,BUY,大韩航空有限公司,44053,0,0,29150.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
005830 KS Equity,2022-05-15,BUY,DB保险有限公司,19909,0,0,64500.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
008770 KS Equity,2022-05-15,BUY,新罗酒店有限公司,16896,0,0,76000.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
010620 KS Equity,2022-05-15,BUY,现代尾浦船坞公司,15471,0,0,83000.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
010780 KS Equity,2022-05-15,BUY,艾仕东盛有限公司,26260,0,0,48900.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
SOL AU Equity,2022-05-15,SELL,Washington H Soul Pattinson,-54861,0,0,26.27,1.4412,1000000,0,0,Quant,Pattern 87,AU
SPK AU Equity,2022-05-15,SELL,Spark新西兰有限公司,-320979,0,0,4.49,1.4412,1000000,0,0,Quant,Pattern 87,AU
TAH AU Equity,2022-05-15,SELL,泰博控股有限公司,-278223,0,0,5.18,1.4412,1000000,0,0,Quant,Pattern 87,AU
TCL AU Equity,2022-05-15,SELL,Transurban集团,-103534,0,0,13.92,1.4412,1000000,0,0,Quant,Pattern 87,AU
TNE AU Equity,2022-05-15,BUY,Technology One 有限公司,144553,0,0,9.97,1.4412,1000000,0,0,Quant,Pattern 87,AU
002602 CH Equity,2022-05-15,SELL,世纪华通,-739119,0,0,4.6,6.7999,500000,0,0,Quant,Pattern 87,CN-300
002916 CH Equity,2022-05-15,BUY,深南电路,35214,0,0,96.55,6.7999,500000,0,0,Quant,Pattern 87,CN-300
600000 CH Equity,2022-05-15,SELL,浦发银行,-422354,0,0,8.05,6.7999,500000,0,0,Quant,Pattern 87,CN-300
600038 CH Equity,2022-05-15,BUY,中直股份,84575,0,0,40.2,6.7999,500000,0,0,Quant,Pattern 87,CN-300
600887 CH Equity,2022-05-15,BUY,伊利股份,88425,0,0,38.45,6.7999,500000,0,0,Quant,Pattern 87,CN-300
2016 HK Equity,2022-05-15,BUY,浙商银行,2255718,0,0,3.48,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
2186 HK Equity,2022-05-15,SELL,绿叶制药,-3369055,0,0,2.33,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
525 HK Equity,2022-05-15,BUY,广深铁路,5902180,0,0,1.33,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
6160 HK Equity,2022-05-15,BUY,百济神州,98123,0,0,80.0,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
6169 HK Equity,2022-05-15,SELL,宇华教育,-7772178,0,0,1.01,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
6198 HK Equity,2022-05-15,BUY,青岛港,2044244,0,0,3.84,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
6837 HK Equity,2022-05-15,SELL,海通证券,-1467271,0,0,5.35,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
874 HK Equity,2022-05-15,SELL,白云山,-375593,0,0,20.9,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
995 HK Equity,2022-05-15,BUY,皖通高速,1162948,0,0,6.75,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
2975 JT Equity,2022-05-15,BUY,Star Mica Holdings Co Ltd,44497,0,0,1452.0,129.22,500000,0,0,Quant,Pattern 87,topix
3275 JT Equity,2022-05-15,SELL,Housecom公司,-57998,0,0,1114.0,129.22,500000,0,0,Quant,Pattern 87,topix
3817 JT Equity,2022-05-15,BUY,SRA控股,23124,0,0,2794.0,129.22,500000,0,0,Quant,Pattern 87,topix
5018 JT Equity,2022-05-15,BUY,MORESCO公司,54754,0,0,1180.0,129.22,500000,0,0,Quant,Pattern 87,topix
5334 JT Equity,2022-05-15,SELL,日本特殊陶业株式会社,-27284,0,0,2368.0,129.22,500000,0,0,Quant,Pattern 87,topix
5357 JT Equity,2022-05-15,BUY,Yotai Refractories Co Ltd,47965,0,0,1347.0,129.22,500000,0,0,Quant,Pattern 87,topix
5909 JT Equity,2022-05-15,SELL,Corona Corp,-78031,0,0,828.0,129.22,500000,0,0,Quant,Pattern 87,topix
6419 JT Equity,2022-05-15,SELL,MARS集团控股株式会社,-39420,0,0,1639.0,129.22,500000,0,0,Quant,Pattern 87,topix
6445 JT Equity,2022-05-15,BUY,日本蛇目工业株式会社,93232,0,0,693.0,129.22,500000,0,0,Quant,Pattern 87,topix
7033 JT Equity,2022-05-15,BUY,Management Solutions Co Ltd,14734,0,0,4385.0,129.22,500000,0,0,Quant,Pattern 87,topix
012630 KS Equity,2022-05-15,BUY,现代产业开发控股有限公司,178602,0,0,7190.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
012750 KS Equity,2022-05-15,SELL,S1 公司(韩国),-18450,0,0,69600.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
018880 KS Equity,2022-05-15,SELL,Hanon系统公司,-113641,0,0,11300.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
020150 KS Equity,2022-05-15,BUY,日进材料有限公司,16011,0,0,80200.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
035250 KS Equity,2022-05-15,SELL,江原道公司,-92053,0,0,27900.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
036570 KS Equity,2022-05-15,SELL,NCSoft公司,-5843,0,0,439500.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
055550 KS Equity,2022-05-15,SELL,新韩金融集团,-30358,0,0,42300.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
079550 KS Equity,2022-05-15,BUY,LIG Nex1有限公司,16527,0,0,77700.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
093370 KS Equity,2022-05-15,BUY,厚成有限公司,66709,0,0,19250.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
241590 KS Equity,2022-05-15,BUY,Hwaseung Enterprise Co Ltd,87955,0,0,14600.0,1284.15,1000000,0,0,Quant,Pattern 87,KR
7269 JT Equity,2022-05-15,BUY,铃木,34257,0,0,3772.0,129.22,1000000,0,0,Quant,Pattern 87,JT
8725 JT Equity,2022-05-15,BUY,MS&AD保险集团控股株式会社,33836,0,0,3819.0,129.22,1000000,0,0,Quant,Pattern 87,JT
8795 JT Equity,2022-05-15,SELL,T&D 控股,-81168,0,0,1592.0,129.22,1000000,0,0,Quant,Pattern 87,JT
9613 JT Equity,2022-05-15,SELL,NTT 数据,-136451,0,0,1894.0,129.22,1000000,0,0,Quant,Pattern 87,JT
9983 JT Equity,2022-05-15,BUY,FAST RETAIL-DRS,2198,0,0,58780.0,129.22,1000000,0,0,Quant,Pattern 87,JT
REGN US Equity,2022-05-15,BUY,再生元制药股份有限公司,774,0,0,645.52,1.0,500000,0,0,Quant,Pattern 87,NDX
SGEN US Equity,2022-05-15,SELL,Seagen股份有限公司,-3686,0,0,135.63,1.0,500000,0,0,Quant,Pattern 87,NDX
TXN US Equity,2022-05-15,BUY,德州仪器,5891,0,0,169.74,1.0,500000,0,0,Quant,Pattern 87,NDX
ABP AU Equity,2022-05-15,BUY,Abacus地产集团,485252,0,0,2.9699999999999998,1.4412,1000000,0,0,Quant,Pattern 87,AU
BXB AU Equity,2022-05-15,BUY,Brambles 有限公司,138178,0,0,10.43,1.4412,1000000,0,0,Quant,Pattern 87,AU
603883 CH Equity,2022-05-15,SELL,老百姓,-94785,0,0,35.87,6.7999,500000,0,0,Quant,Pattern 87,CN-500
AIG US Equity,2022-05-15,SELL,美国国际集团,-8538,0,0,58.56,1.0,500000,0,0,Quant,Pattern 87,SPX
AME US Equity,2022-05-15,SELL,阿美特克股份有限公司,-4130,0,0,121.04,1.0,500000,0,0,Quant,Pattern 87,SPX
BA US Equity,2022-05-15,SELL,波音,-3930,0,0,127.2,1.0,500000,0,0,Quant,Pattern 87,SPX
DLR US Equity,2022-05-15,SELL,数字房地产信托有限公司,-3811,0,0,131.19,1.0,500000,0,0,Quant,Pattern 87,SPX
EOG US Equity,2022-05-15,SELL,EOG资源,-4023,0,0,124.28,1.0,500000,0,0,Quant,Pattern 87,SPX
FANG US Equity,2022-05-15,SELL,Diamondback能源股份有限公司,-3747,0,0,133.43,1.0,500000,0,0,Quant,Pattern 87,SPX
KMI US Equity,2022-05-15,SELL,特拉华州金德摩根公司,-26680,0,0,18.74,1.0,500000,0,0,Quant,Pattern 87,SPX
KO US Equity,2022-05-15,SELL,可口可乐,-7608,0,0,65.72,1.0,500000,0,0,Quant,Pattern 87,SPX
